gid,animal,id,time,x,y,geom,label
456,767,457,13290.0009259259,1230564.8802174,5782900.76251471,0101000020110F000072ED55E1E4C63241800ACD305D0F5641,4
457,767,458,13290.167974537,1230442.7404721,5783291.99158876,0101000020110F00005D948FBD6AC63241B43076FFBE0F5641,4
458,767,459,13290.3346527778,1230482.6596415,5783760.18753576,0101000020110F0000EE43DEA892C63241FD95000C34105641,4
459,767,460,13290.5016666667,1230794.16497259,5783744.25250034,0101000020110F0000C7A43B2ACAC7324130F7281030105641,4
460,767,461,13290.6680439815,1230705.22069945,5783171.74844599,0101000020110F000058C27F3871C73241028AE6EFA00F5641,4
461,767,462,13290.8341550926,1230681.15342553,5783040.97525984,0101000020110F000042E5462759C732413FA86A3E800F5641,4
462,767,463,13291.0011342593,1230268.35848977,5782774.03274772,0101000020110F00004EFCC55BBCC53241E58918823D0F5641,4
463,767,464,13291.1688310185,1230688.90126209,5783203.21573132,0101000020110F0000C21CB9E660C73241BD8ACECDA80F5641,4
464,767,465,13291.5012731481,1230596.79551541,5783621.48635701,0101000020110F0000DDE5A6CB04C732412779205F11105641,4
465,767,466,13291.8346990741,1230470.13619879,5782865.7377268,0101000020110F000085ECDD2286C6324178EA366F540F5641,4
466,767,467,13292.0012615741,1230084.61453827,5782505.94418823,0101000020110F00004C61529D04C5324178946D7CFA0E5641,0
467,767,468,13292.3339699074,1231089.85180403,5783385.01643236,0101000020110F000033D40FDAF1C83241503A0D41D60F5641,4
468,767,469,13292.5021759259,1231066.15188444,5783399.42791628,0101000020110F00000FE6E126DAC83241F7FA62DBD90F5641,4
469,767,470,13292.8346759259,1230762.62816085,5783147.41467688,0101000020110F00004326CFA0AAC73241E6108ADA9A0F5641,4
470,767,471,13293.0005439815,1230649.5052943002,5783064.90798726,0101000020110F00009EF75A8139C7324199761C3A860F5641,4
471,767,472,13293.1688773148,1230876.83082645,5783192.21900047,0101000020110F0000CF0AB1D41CC832418C1A040EA60F5641,4
472,767,473,13293.3355439815,1230397.73400198,5783963.20944844,0101000020110F0000C38DE7BB3DC632416E9A67CD66105641,0
473,767,474,13293.5012847222,1230269.50508053,5784219.63866996,0101000020110F000026F54C81BDC53241F8F7DFE8A6105641,0
474,767,475,13293.834849537,1230562.4311886001,5782881.30250105,0101000020110F00004860626EE2C632415D2D5C53580F5641,4
475,767,476,13294.00125,1230351.90376762,5782966.85314363,0101000020110F000093505DE70FC63241BDE799B66D0F5641,4
476,767,477,13294.1672685185,1230768.32771878,5783223.71841901,0101000020110F0000C260E553B0C73241BA93FAEDAD0F5641,4
477,767,478,13294.8346412037,1230696.08136925,5783044.03697823,0101000020110F00007C9DD41468C73241F0D95D02810F5641,4
478,767,479,13295.0009722222,1230566.66132926,5782842.67113428,0101000020110F0000D8DF4CA9E6C6324132DDF3AA4E0F5641,4
479,767,480,13295.1686805556,1230479.43137627,5783353.19583059,0101000020110F0000DCAC6E6E8FC63241077D884CCE0F5641,4
480,767,481,13295.834849537,1230530.60494619,5782835.28150198,0101000020110F0000E6C0DD9AC2C63241E12004D24C0F5641,4
481,767,482,13296.0013310185,1230435.32659402,5782941.68638959,0101000020110F00006BAA9B5363C632419ACEED6B670F5641,4
482,767,483,13296.1687615741,1230660.3923405001,5783328.89362426,0101000020110F0000516D706444C73241CF233139C80F5641,4
483,767,484,13296.8346296296,1230557.55539491,5782888.72423104,0101000020110F00005F5C2E8EDDC6324126CD592E5A0F5641,4
484,767,485,13297.000625,1229406.31148502,5783030.36344826,0101000020110F0000767BBD4F5EC232417EBC42977D0F5641,0
485,767,486,13297.1678472222,1230528.54553561,5783492.96687153,0101000020110F0000C438A88BC0C632412039E13DF10F5641,4
486,767,487,13297.3353125,1230662.42948718,5784118.15625916,0101000020110F000030DFF26D46C732416B26008A8D105641,0
487,767,488,13297.5019444444,1231160.90703501,5783231.63737441,0101000020110F0000487233E838C932410ABECAE8AF0F5641,4
488,767,489,13297.6686111111,1230945.91570244,5783325.92799019,0101000020110F0000A1796BEA61C83241F730647BC70F5641,4
489,767,490,13297.834849537,1230544.10800042,5783019.35090195,0101000020110F000060EAA51BD0C63241742D75D67A0F5641,4
490,767,491,13298.0005671296,1230661.06025745,5783048.31697377,0101000020110F000041086D0F45C732415A4C4914820F5641,4
491,767,492,13298.1687962963,1230685.26111474,5783324.99822404,0101000020110F0000656AD8425DC7324115E7E23FC70F5641,4
492,767,493,13298.5012268519,1230380.30136972,5783763.16934638,0101000020110F0000E390264D2CC632413392D6CA34105641,0
493,767,494,13298.6684953704,1230385.51112189,5783630.75227194,0101000020110F00005AE2D88231C63241353925B013105641,4
494,767,495,13299.0020138889,1230446.34722361,5782767.01184977,0101000020110F000081A5E3586EC632418A25C2C03B0F5641,4
495,767,496,13299.1684027778,1230475.21236757,5783261.1010803,0101000020110F000098B85D368BC6324182197846B70F5641,4
496,767,497,13299.3351736111,1230754.86919234,5783505.95179167,0101000020110F0000A26383DEA2C732419C27EA7CF40F5641,4
497,767,498,13299.5009606481,1230628.58836198,5783487.42023243,0101000020110F000006E49E9624C732419016E5DAEF0F5641,4
498,767,499,13299.6682986111,1230651.52017708,5783485.40035894,0101000020110F00003B532A853BC732411A7B9F59EF0F5641,4
499,767,500,13300.1680092593,1230757.46293647,5783322.59365685,0101000020110F000027018376A5C732414D79FEA5C60F5641,4
500,767,501,13300.6681134259,1230747.32173086,5783582.43496039,0101000020110F000022F45C529BC732411B64D69B07105641,4
501,767,502,13300.8353819444,1230421.30033818,5782667.06884841,0101000020110F000085F6E24C55C63241290368C4220F5641,4
502,767,503,13301.5009606481,1230626.26178463,5783477.8338528,0101000020110F00004851044322C7324122D85D75ED0F5641,4
503,767,504,13301.6684837963,1230630.98173104,5783494.85850069,0101000020110F0000B6B952FB26C73241E1ACF1B6F10F5641,4
504,767,505,13301.8346759259,1230691.32802699,5783310.506709,0101000020110F0000AA93F95363C7324196EB6DA0C30F5641,4
505,767,506,13302.1685416667,1230694.24459765,5783277.21158114,0101000020110F00009BF39D3E66C732419F8B8A4DBB0F5641,4
506,767,507,13302.5016782407,1230644.1285629,5783547.0227384,0101000020110F00008B7FE92034C73241C38B74C1FE0F5641,4
507,767,508,13302.6679166667,1230597.95323812,5783536.73093763,0101000020110F0000D76907F405C73241A0AEC72EFC0F5641,4
508,767,509,13302.834525463,1230100.73360054,5782954.75065108,0101000020110F0000B83ECDBB14C53241D4AA0AB06A0F5641,4
509,767,510,13303.0021643519,1230443.13009032,5782880.9498488,0101000020110F000066994D216BC632419F52CA3C580F5641,4
510,767,511,13303.1688078704,1230758.15311732,5783434.77542602,0101000020110F00005AB23227A6C732417594A0B1E20F5641,4
511,767,512,13303.5009722222,1230757.52972817,5783521.13295082,0101000020110F0000EE439C87A5C7324128448248F80F5641,4
512,767,513,13303.6682638889,1230685.46148983,5783604.50955877,0101000020110F00008F3224765DC73241639C9C200D105641,4
513,767,514,13303.8348611111,1230971.7418243,5783109.67983369,0101000020110F00008432E8BD7BC832412A65826B910F5641,4
514,767,515,13304.1685532407,1230445.93534149,5783330.81727933,0101000020110F0000368A72EF6DC63241F74D4EB4C80F5641,4
515,767,516,13304.3345717593,1230283.29756544,5783858.15496752,0101000020110F0000A93F2D4CCBC53241E4FCEA894C105641,0
516,767,517,13304.5020949074,1230409.07745809,5783572.27136568,0101000020110F00001B4BD41349C63241280E5E1105105641,4
517,767,518,13305.0011805556,1230278.19913276,5782790.94383753,0101000020110F0000545DFA32C6C5324187D567BC410F5641,4
518,767,519,13305.1676388889,1229423.06506839,5783075.45572019,0101000020110F00006F52A8106FC2324104852ADD880F5641,0
519,767,520,13305.3354398148,1230363.72589754,5783120.33983046,0101000020110F0000D36BD4B91BC6324142C8BF15940F5641,4
520,767,521,13305.8339583333,1230471.7503314,5783145.31473024,0101000020110F0000F8B715C087C632414E8A24549A0F5641,4
521,767,522,13306.000625,1230755.26994251,5783145.667393,0101000020110F0000CCF31A45A3C732412191B66A9A0F5641,4
522,767,523,13306.5016435185,1230653.75769885,5783421.18144641,0101000020110F0000458DF8C13DC7324167D19C4BDF0F5641,4
523,767,524,13306.8343055556,1230473.94332537,5783083.0860029,0101000020110F00007EC57DF189C632414F1281C58A0F5641,4
524,767,525,13307.000625,1230372.49787341,5783155.92667943,0101000020110F0000BDA1747F24C632413DB74EFB9C0F5641,4
525,767,526,13307.1673032407,1230430.6734393,5782888.03495564,0101000020110F0000998466AC5EC6324195B63C025A0F5641,4
526,767,527,13307.8342361111,1230484.76357988,5782896.09787822,0101000020110F000094F879C394C6324102A343065C0F5641,4
527,767,528,13308.0009953704,1230243.90159765,5782851.1828442,0101000020110F0000851ACFE6A3C5324129B8B3CB500F5641,4
528,767,529,13308.1680324074,1230501.63961468,5782825.63170942,0101000020110F0000A5C9BDA3A5C6324159ED6D684A0F5641,4
529,767,530,13308.5013773148,1230636.54770557,5783219.14979411,0101000020110F0000A76E368C2CC73241093A96C9AC0F5641,4
530,767,531,13308.8339583333,1230052.88848339,5782794.61459019,0101000020110F0000BFA573E3E4C43241187255A7420F5641,4
531,767,532,13309.0011805556,1230255.22278986,5783164.83944415,0101000020110F00009BC10839AFC53241F573B9359F0F5641,4
532,767,533,13309.5012152778,1230611.33384091,5783229.60152892,0101000020110F00000F99765513C7324128737F66AF0F5641,4
533,767,534,13309.668587963,1230632.86303043,5783454.92597424,0101000020110F0000F08FEFDC28C73241752943BBE70F5641,4
534,767,535,13309.8341550926,1230456.82238769,5782921.12023535,0101000020110F0000E9FF87D278C632419CEFB147620F5641,4
535,767,536,13310.0009837963,1230176.30840284,5782955.27963385,0101000020110F0000107DF34E60C532416085E5D16A0F5641,4
536,767,537,13310.1672916667,1230082.69984303,5782968.0874385005,0101000020110F0000AEE928B302C53241A79798056E0F5641,4
537,767,538,13310.3348958333,1230193.17330569,5782713.02485681,0101000020110F0000FFC25D2C71C53241054197412E0F5641,4
538,767,539,13310.6683449074,1230632.07266204,5783305.40903568,0101000020110F0000BDFA991228C73241FDA32D5AC20F5641,4
539,767,540,13310.8346527778,1230457.18974201,5782818.88327269,0101000020110F0000B0EE923079C632412D8A87B8480F5641,4
540,767,541,13311.0011458333,1230062.10573723,5782763.99831537,0101000020110F00005998111BEEC432412666E4FF3A0F5641,4
541,767,542,13311.1680555556,1230439.62352636,5782894.46285158,0101000020110F00006C6C9F9F67C632413C5C9F9D5B0F5641,4
542,767,543,13311.6679166667,1230428.91459135,5782806.41230337,0101000020110F0000A1A822EA5CC63241AD2D639A450F5641,4
543,767,544,13311.8345833333,1230272.17674831,5782825.61567987,0101000020110F000093603F2DC0C532418B4C67674A0F5641,4
544,767,545,13312.000625,1230300.21812804,5782872.11751768,0101000020110F00003E3DD737DCC53241E0688507560F5641,4
545,767,546,13312.1676273148,1229653.58546992,5783419.70662912,0101000020110F00004F5BE19555C33241586939EDDE0F5641,0
546,767,547,13312.5017824074,1230659.69102771,5783460.72908413,0101000020110F00002731E7B043C732417C50A92EE90F5641,4
547,767,548,13312.6674884259,1230565.98228036,5782882.80928806,0101000020110F0000C6B976FBE5C632412660CBB3580F5641,4
548,767,549,13312.8339583333,1230405.62655387,5782871.04353246,0101000020110F00009DD565A045C632415F3CC9C2550F5641,4
549,767,550,13313.0008333333,1230362.69062627,5783141.72398293,0101000020110F00001BE2CCB01AC6324180BC556E990F5641,4
550,767,551,13313.5015856481,1230865.73227322,5783428.82805737,0101000020110F0000FC4176BB11C8324157E4FE34E10F5641,4
551,767,552,13313.8350578704,1230398.39078697,5782827.84378718,0101000020110F0000689D0A643EC63241F29B00F64A0F5641,4
552,767,553,13314.0009722222,1230468.07678821,5783143.95216971,0101000020110F00006364A81384C632413959F0FC990F5641,4
553,767,554,13314.5015277778,1230654.20297681,5783437.78918847,0101000020110F0000C949F6333EC732415B108272E30F5641,4
554,767,555,13314.8346412037,1230328.37082726,5782820.79078754,0101000020110F00000A89EE5EF8C5324158439C32490F5641,4
555,767,556,13315.0004861111,1230324.61936042,5782927.98095804,0101000020110F00008C678E9EF4C532413B04C8FE630F5641,4
556,767,557,13315.1687615741,1230742.55725666,5783203.10351972,0101000020110F00005A5FA88E96C732412D11A0C6A80F5641,4
557,767,558,13315.6676851852,1230461.53120215,5782860.76854613,0101000020110F000036DDFC877DC632411BDC2F31530F5641,4
558,767,559,13315.8346412037,1230188.92090115,5782782.27189076,0101000020110F0000822DC0EB6CC5324181A866913F0F5641,4
559,767,560,13316.0020833333,1230360.74253518,5782906.74158844,0101000020110F00001AC916BE18C632415C2F76AF5E0F5641,4
560,767,561,13316.1676388889,1230279.83552928,5783002.1508388,0101000020110F0000343FE5D5C7C53241C857A789760F5641,4
561,767,562,13316.8346064815,1230256.5920196,5782850.39739416,0101000020110F0000B5988E97B0C53241EAE76E99500F5641,4
562,767,563,13317.0016550926,1230329.35043878,5782831.29014132,0101000020110F00001B5BB659F9C53241E6AC91D24B0F5641,4
563,767,564,13317.168275463,1230261.85743151,5782358.57507268,0101000020110F0000A6A180DBB5C53241A4FDCDA4D50E5641,0
564,767,565,13317.3345949074,1230108.00276329,5782789.29280079,0101000020110F00005018B5001CC53241863FBD52410F5641,4
565,767,566,13317.6686689815,1230762.5502372,5783376.68054579,0101000020110F00005B58DC8CAAC73241EE0F8E2BD40F5641,4
566,767,567,13317.8343055556,1230520.46374057,5782848.68222801,0101000020110F0000B6B3B776B8C63241AC9FA92B500F5641,4
567,767,568,13318.0009722222,1230284.67792713,5782906.62938059,0101000020110F0000E4A18CADCCC5324187C547A85E0F5641,4
568,767,569,13318.3349652778,1230514.44135612,5783676.03997129,0101000020110F0000F5B6FC70B2C63241BEE38E021F105641,4
569,767,570,13318.5008680556,1230602.26130241,5783622.81692897,0101000020110F0000F9B6E4420AC73241729048B411105641,4
570,767,571,13318.6681712963,1230549.07284971,5783421.14938516,0101000020110F00005247A612D5C63241C6868F49DF0F5641,4
571,767,572,13318.8345717593,1230201.97867742,5782938.7048553005,0101000020110F0000789A8AFA79C5324168591CAD660F5641,4
572,767,573,13319.0006134259,1229870.59168527,5782737.42155103,0101000020110F000094AF78972EC432412CB1FA5A340F5641,4
573,767,574,13319.5021412037,1230865.19793966,5783449.10683747,0101000020110F00006E2CAC3211C83241D46CD646E60F5641,4
574,767,575,13319.6683333333,1230669.87676112,5783266.98421502,0101000020110F0000B16A73E04DC73241FF60FDBEB80F5641,4
575,767,576,13319.8339814815,1230149.24663463,5782734.92096694,0101000020110F00007672233F45C53241521FF1BA330F5641,4
576,767,577,13320.0009722222,1230272.07656077,5782859.50220699,0101000020110F0000937C9913C0C53241C92824E0520F5641,4
577,767,578,13320.6683564815,1230710.15215289,5783363.4393267,0101000020110F0000E77DF32676C73241BCED1DDCD00F5641,4
578,767,579,13320.8347685185,1230065.79041238,5782750.3572762,0101000020110F00003A7758CAF1C43241FF9CDD96370F5641,4
579,767,580,13321.0006134259,1229937.83978966,5782682.93783031,0101000020110F00008574FCD671C432416C6905BC260F5641,4
580,767,581,13321.8339699074,1230337.99996322,5782874.02504398,0101000020110F0000EF96FDFF01C6324111529A81560F5641,4
581,767,582,13322.0014930556,1230785.39299671,5783026.38802968,0101000020110F0000B16E9B64C1C73241707AD5987C0F5641,4
582,767,583,13322.1687847222,1230325.77708313,5782389.55860872,0101000020110F000086EBEEC6F5C53241CA3EC063DD0E5641,0
583,767,584,13322.8353587963,1230037.7601646,5782818.27415038,0101000020110F0000B1259AC2D5C4324109AE8B91480F5641,4
584,767,585,13323.0012615741,1230371.39581045,5782838.32711975,0101000020110F00006AD5536523C63241AD87EF944D0F5641,4
585,767,586,13323.3346064815,1230713.92588362,5783332.91726992,0101000020110F00007CB506ED79C73241E58CB43AC90F5641,4
586,767,587,13323.8343055556,1230066.62530856,5782522.9990276,0101000020110F0000C73814A0F2C432417511F0BFFE0E5641,4
587,767,588,13324.5021759259,1231022.62596354,5783413.7753012,0101000020110F000085253FA0AEC83241ED889E71DD0F5641,0
588,767,589,13324.6681481481,1230403.4558238,5783068.72312326,0101000020110F00005ADEB07443C63241C8A6472E870F5641,4
589,767,590,13324.8339236111,1230434.9369758002,5782861.13722718,0101000020110F000063A5DDEF62C632418354C848530F5641,4
590,767,591,13325.0009722222,1230401.39641322,5782882.66502121,0101000020110F000038567B6541C632411FB58FAA580F5641,4
591,767,592,13325.8343055556,1230428.23554245,5782846.55029297,0101000020110F000090824C3C5CC63241010038A34F0F5641,4
592,767,593,13326.0012268519,1230354.30826862,5782881.17426386,0101000020110F000039B1EA4E12C632419B23274B580F5641,4
593,767,594,13326.1680324074,1230419.97563624,5782889.38144717,0101000020110F0000F04BC3F953C6324164A169585A0F5641,4
594,767,595,13326.6682407407,1230095.7798831998,5782736.33155275,0101000020110F0000E66CA6C70FC5324107293815340F5641,4
595,767,596,13326.8348148148,1230119.3907472,5782826.89804372,0101000020110F00002D02086427C532415E8C79B94A0F5641,4
596,767,597,13327.0011342593,1229939.76561685,5783022.89350997,0101000020110F00004477FFC373C4324171442FB97B0F5641,4
597,767,598,13327.8348958333,1230402.8435666,5782853.13845479,0101000020110F00000FFBF3D742C632417B71DC48510F5641,4
598,767,599,13328.167974537,1230336.01847628,5782769.76891406,0101000020110F00008ADCBA0400C6324151E335713C0F5641,4
599,767,600,13328.8339699074,1230547.3696615,5782872.37399178,0101000020110F0000D522A25ED3C63241387BEF17560F5641,4
600,767,601,13329.0012847222,1230454.56260203,5782873.49606606,0101000020110F0000C8AF069076C63241DC8BBF5F560F5641,4
601,767,602,13329.1683217593,1230448.42889808,5782886.70449397,0101000020110F0000BB43CC6D70C63241E06D16AD590F5641,4
602,767,603,13329.3345717593,1230448.39550223,5782893.99799111,0101000020110F000057A23F6570C632411B16DF7F5B0F5641,4
603,767,604,13329.833900463,1230371.90788011,5782837.63784827,0101000020110F0000B5D46AE823C632418D81D2684D0F5641,4
604,767,605,13330.0005439815,1230363.10250839,5782854.40479302,0101000020110F000067FD3D1A1BC63241FC20E899510F5641,4
605,767,606,13330.1680092593,1230646.52193195,5783114.77739446,0101000020110F000010559D8536C73241B1D4C0B1920F5641,4
606,767,607,13330.5009722222,1230603.46355291,5783223.54208607,0101000020110F00004C67AB760BC73241C689B1E2AD0F5641,4
607,767,608,13330.8345717593,1230466.50718339,5782859.5182366,0101000020110F000049C5D68182C63241D8C92AE1520F5641,4
608,767,609,13331.0006134259,1230394.3610214,5782941.01313982,0101000020110F000002E66B5C3AC632416648D740670F5641,4
609,767,610,13331.3349189815,1230118.05491331,5782798.78225881,0101000020110F000077CC0E0E26C53241418710B2430F5641,4
610,767,611,13331.8343055556,1230372.6759846,5782863.28519535,0101000020110F0000A6530DAD24C63241FFA340D2530F5641,4
611,767,612,13332.0013310185,1230372.77617214,5782838.407267599,0101000020110F0000A537B3C624C632411FAC109A4D0F5641,4
612,767,613,13332.1686805556,1230596.9290988,5783159.773914901,0101000020110F0000416BD9ED04C732415DD287F19D0F5641,4
613,767,614,13332.8339699074,1230370.73902546,5782851.15078501,0101000020110F0000C6C530BD22C632412C76A6C9500F5641,4
614,767,615,13333.1678356481,1230518.64923287,5782899.06336849,0101000020110F0000182034A6B6C63241B63A0EC45C0F5641,4
615,767,616,13333.5015277778,1230595.64892466,5783206.90268496,0101000020110F000030ED1FA603C732412397C5B9A90F5641,4
616,767,617,13333.6684259259,1230673.00483881,5783261.30947465,0101000020110F0000C31D3D0151C73241C36ECE53B70F5641,0
617,767,618,13333.8344328704,1230399.50398188,5782854.22846743,0101000020110F0000DCF404813FC63241DB359F8E510F5641,4
618,767,619,13334.0011689815,1230379.21043871,5782851.9682943,0101000020110F0000B14FDF352BC63241A888F8FD500F5641,4
619,767,620,13335.3343402778,1230507.73992278,5782873.78459946,0101000020110F00004E946BBDABC63241A7E03672560F5641,4
620,767,621,13335.5016666667,1230485.47602462,5782826.64157094,0101000020110F0000DFBFDC7995C632418F7F0FA94A0F5641,4
621,767,622,13335.6687037037,1230475.02312443,5782835.28150198,0101000020110F00008F7BEB058BC63241E12004D24C0F5641,4
622,767,623,13335.8339467593,1229868.99981655,5782705.71547923,0101000020110F000038FAF3FF2CC432416569CA6D2C0F5641,4
623,767,624,13336.1676273148,1230367.56641997,5782775.73186998,0101000020110F00002FE600911FC632412FF5D6EE3D0F5641,4
624,767,625,13336.3346527778,1230516.30039162,5782805.65891633,0101000020110F00001877E64CB4C6324166AF2B6A450F5641,4
625,767,626,13336.8345949074,1230148.89041226,5782940.56430667,0101000020110F0000D10EF2E344C53241B9991D24670F5641,4
626,767,627,13337.0006134259,1230109.21614574,5782558.37510072,0101000020110F0000C45355371DC5324173A60198070F5641,4
627,767,628,13337.1678472222,1230251.96112878,5782886.14345598,0101000020110F000025890CF6ABC53241FE612E89590F5641,4
628,767,629,13338.8345833333,1229954.59337303,5782623.61363026,0101000020110F00007E4BE79782C43241DBB745E7170F5641,4
629,767,630,13339.000625,1230276.89669472,5782846.64647047,0101000020110F000001C98DE5C4C53241AEC55FA94F0F5641,4
630,767,631,13339.3355439815,1230492.01047873,5782822.313593799,0101000020110F0000EBBBAE029CC63241BAEB1194490F5641,4
631,767,632,13339.5016087963,1230486.08828182,5782811.07689267,0101000020110F00002AA3991696C632413CCFEBC4460F5641,4
632,767,633,13339.8346527778,1230415.40040516,5782889.52571413,0101000020110F0000DBF380664FC63241E14CA5615A0F5641,4
633,767,634,13340.0020138889,1230351.72565643,5782901.90062227,0101000020110F0000AB9EC4B90FC6324197CBA3795D0F5641,4
634,767,635,13340.1678009259,1230801.81262161,5783105.06317742,0101000020110F000047F807D0D1C732414E190B44900F5641,0
635,767,636,13340.50125,1230609.24103448,5783227.90231966,0101000020110F0000896FB43D11C73241F69ABFF9AE0F5641,0
636,767,637,13340.8345949074,1230405.3593871,5782861.025019901,0101000020110F000001CB005C45C6324112ED9941530F5641,4
637,767,638,13341.0011805556,1230375.1027495002,5782773.32745178,0101000020110F00008FCA4D1A27C6324150F8F4543D0F5641,4
638,767,639,13341.1688194444,1230184.71302439,5782755.55080685,0101000020110F000034C488B668C53241606B40E3380F5641,4
639,767,640,13341.3351967593,1230593.66743772,5783195.61740563,0101000020110F0000CC32DDAA01C73241E79283E7A60F5641,4
640,767,641,13341.5016898148,1230690.12577649,5783349.18820623,0101000020110F000057E3322062C7324125920B4CCD0F5641,0
641,767,642,13342.0009722222,1230375.55915941,5782834.28766903,0101000020110F00003312258F27C632415D2B69924C0F5641,4
642,767,643,13342.8355324074,1230430.91834218,5782889.34938784,0101000020110F00001E7918EB5EC63241D15E5C565A0F5641,4
643,767,644,13343.0008217593,1230229.07384147,5782824.23713893,0101000020110F00004B46E71295C53241C3482D0F4A0F5641,4
644,767,645,13343.1681828704,1230831.04511989,5783037.35249494,0101000020110F000024FA8C0BEFC73241F0468F567F0F5641,0
645,767,646,13343.6685185185,1230550.57566284,5783312.67081649,0101000020110F0000CFA35E93D6C632414AA8EE2AC40F5641,5
646,767,647,13343.8345717593,1230370.839213,5782798.23725588,0101000020110F0000C5A9D6D622C6324149332F8F430F5641,4
647,767,648,13344.1676388889,1230361.31026459,5782774.04877717,0101000020110F00000B806D4F19C63241472A1F833D0F5641,4
648,767,649,13344.3353819444,1230701.90337862,5783353.19583059,0101000020110F00003DD243E76DC73241077D884CCE0F5641,5
649,767,650,13344.5015509259,1230654.78183817,5783278.34973704,0101000020110F0000DB8B26C83EC7324177176296BB0F5641,5
650,767,651,13345.8341087963,1230495.94005675,5783140.52172412,0101000020110F0000268FA7F09FC6324190ED6321990F5641,4
651,767,652,13346.0006365741,1230368.90225386,5783005.22857365,0101000020110F0000E51BFAE620C6324160F3A04E770F5641,4
652,767,653,13346.3354282407,1230629.87966808,5783360.63398622,0101000020110F000063ED31E125C73241F03A9328D00F5641,5
653,767,654,13346.8345949074,1230241.63068004,5782856.61687797,0101000020110F0000423F74A1A1C53241BDED7A27520F5641,4
654,767,655,13347.1681365741,1230070.43243515,5783103.49223243,0101000020110F0000EB11B46EF6C4324173BC80DF8F0F5641,0
655,767,656,13348.0011689815,1230658.47764526,5783541.331787901,0101000020110F0000B3F5467A42C7324152033C55FD0F5641,5
656,767,657,13348.1672916667,1230473.44238766,5783160.15863854,0101000020110F00005451407189C632414322270A9E0F5641,4
657,767,658,13348.8342708333,1229889.59392235,5783017.21892586,0101000020110F00008E4B0B9841C432419CE1024E7A0F5641,0
658,767,659,13349.0010185185,1229761.54311209,5782844.24203305,0101000020110F0000D964098BC1C3324131787D0F4F0F5641,0
659,767,660,13349.1672916667,1229913.75025185,5782995.69080506,0101000020110F0000588110C059C432416D2636EC740F5641,0
660,767,661,13351.8348032407,1230637.76108802,5783368.69733869,0101000020110F00001BAAD6C22DC732417532A12CD20F5641,5
661,767,662,13352.0013541667,1230452.03564958,5783284.84203753,0101000020110F0000B454200974C6324161F1E335BD0F5641,4
662,767,663,13352.3349884259,1230719.93713613,5783501.35095977,0101000020110F00004627E8EF7FC73241F81F7656F30F5641,5
663,767,664,13353.3353240741,1230660.03611813,5783636.26693871,0101000020110F0000AB093F0944C732411986151115105641,5
664,767,665,13353.6688078704,1230686.41883745,5783258.13546891,0101000020110F00005EEE386B5EC73241CB85AB88B60F5641,5
665,767,666,13354.0021412037,1230637.62750463,5783516.01912557,0101000020110F0000B824A4A02DC73241745A3901F70F5641,5
666,767,667,13354.3349305556,1230681.01984215,5783586.49078299,0101000020110F00000960140559C732410FFD689F08105641,5
667,767,668,13355.0012962963,1230701.34678116,5783577.44934702,0101000020110F00006DA6C6586DC73241011AC25C06105641,5
668,767,669,13357.5012731481,1230755.9712553,5783509.15794772,0101000020110F0000F62FA4F8A3C73241C1D01B4AF50F5641,5
669,767,670,13358.0016435185,1230705.74390105,5783704.44709939,0101000020110F0000994C70BE71C73241C3469D1C26105641,5
670,767,671,13358.3353587963,1230689.69163048,5783615.9236065,0101000020110F0000F5B10EB161C73241705E1CFB0F105641,5
671,767,672,13358.5017013889,1230701.38017701,5783571.14920294,0101000020110F0000D14753616DC732417D8A8CC904105641,5
672,767,673,13359.0018634259,1230710.96478517,5783647.40849977,0101000020110F00003129FCF676C7324138DC24DA17105641,5
673,767,674,13359.8342476852,1230687.14241414,5783602.31331812,0101000020110F0000CA4075245FC7324172670D940C105641,5
674,767,675,13360.0009606481,1230683.49113484,5783594.65052655,0101000020110F00004C03BB7D5BC732411C3AA2A90A105641,5
675,767,676,13360.5019097222,1230593.03291662,5783503.09831377,0101000020110F00003E396D0801C73241D7C54AC6F30F5641,5
676,767,677,13360.6686689815,1230621.63089381,5783372.56069705,0101000020110F0000B94182A11DC73241E175E223D30F5641,5
677,767,678,13362.6687962963,1230730.26758487,5783687.08539573,0101000020110F00002A7180448AC73241A71F77C521105641,5
678,767,679,13362.8353819444,1230355.88900539,5783271.47271281,0101000020110F000074DB95E313C632413BED40DEB90F5641,5
679,767,680,13363.0015277778,1230544.15252822,5783275.51236276,0101000020110F0000E5160C27D0C632412C8DCAE0BA0F5641,5
680,767,681,13363.1683564815,1230730.95776572,5783224.69626534,0101000020110F00005D2230F58AC73241809C8F2CAE0F5641,5
681,767,682,13363.5020717593,1230612.43590387,5783534.90342285,0101000020110F00006265976F14C7324113AED1B9FB0F5641,5
682,767,683,13364.0013078704,1230190.6574851999,5782610.91852742,0101000020110F000037F350A86EC532413B27C9BA140F5641,0
683,767,684,13366.5015625,1230658.6223606002,5783624.45208997,0101000020110F00003806539F42C73241C50AEF1C12105641,5
684,767,685,13367.1682638889,1230459.53858326,5783999.79364514,0101000020110F0000B097E0897BC63241FC14CBF26F105641,0
685,767,686,13367.3347337963,1230797.39323782,5783721.69661889,0101000020110F0000D83BAB64CDC732416667956C2A105641,5
686,767,687,13367.8346296296,1230730.34550852,5783633.73403901,0101000020110F0000123F73588AC73241C17EFA6E14105641,5
